hCov-19/Netherlands/NoordBrabant/64/2020|EPI_ISL_415520|2020	Netherlands
hCov-19/Netherlands/NoordBrabant/62/2020|EPI_ISL_415518|2020	Netherlands
hCoV-19/Netherlands/Gelderland/2/2020|EPI_ISL_415462|2020-03-09	Netherlands
hCoV-19/Netherlands/NoordBrabant_13/2020|EPI_ISL_414453|2020-03-06	Netherlands
hCoV-19/Netherlands/Utrecht_3/2020|EPI_ISL_414437|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland/31/2020|EPI_ISL_415535|2020-03-12	Netherlands
hCov-19/Netherlands/NoordBrabant/41/2020|EPI_ISL_415499|2020	Netherlands
hCov-19/Netherlands/NA/18/2020|EPI_ISL_415474|2020-03-09	Netherlands
hCov-19/Netherlands/NA/17/2020|EPI_ISL_415473|2020-03-09	Netherlands
hCov-19/Netherlands/NA/28/2020|EPI_ISL_415485|2020-03-12	Netherlands
hCoV-19/Netherlands/NoordBrabant_17/2020|EPI_ISL_414457|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_4/2020|EPI_ISL_414450|2020-03-06	Netherlands
hCov-19/Netherlands/NA/31/2020|EPI_ISL_415488|2020-03-13	Netherlands
hCoV-19/Netherlands/Nootdorp_1364222/2020|EPI_ISL_413579|2020-03-03	Netherlands
hCoV-19/Netherlands/Tilburg_1364286/2020|EPI_ISL_413587|2020-03-03	Netherlands
hCoV-19/Netherlands/NoordBrabant_39/2020|EPI_ISL_414548|2020-03-04	Netherlands
hCoV-19/Netherlands/Overijssel_2/2020|EPI_ISL_414460|2020-03-03	Netherlands
hCov-19/Netherlands/NA/2/2020|EPI_ISL_415476|2020-03-10	Netherlands
hCoV-19/Netherlands/ZuidHolland_13/2020|EPI_ISL_414470|2020-03-06	Netherlands
hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29	Netherlands
hCoV-19/Netherlands/Rotterdam_1364740/2020|EPI_ISL_413584|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland/29/2020|EPI_ISL_415533|2020-03-09	Netherlands
hCoV-19/Netherlands/ZuidHolland/25/2020|EPI_ISL_415529|2020-03-09	Netherlands
hCov-19/Netherlands/NoordBrabant/67/2020|EPI_ISL_415523|2020	Netherlands
hCov-19/Netherlands/NoordBrabant/58/2020|EPI_ISL_415514|2020-03-11	Netherlands
hCov-19/Netherlands/NoordBrabant/45/2020|EPI_ISL_415502|2020-03-09	Netherlands
hCov-19/Netherlands/NA/7/2020|EPI_ISL_415496|2020-03-09	Netherlands
hCoV-19/Netherlands/Gelderland/3/2020|EPI_ISL_415463|2020-03-09	Netherlands
hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24	Netherlands
hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02	Netherlands
hCoV-19/Netherlands/NoordHolland_1/2020|EPI_ISL_414433|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_10/2020|EPI_ISL_414446|2020-03-03	Netherlands
hCoV-19/Netherlands/Utrecht_5/2020|EPI_ISL_414439|2020-03-02	Netherlands
hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03	Netherlands
hCoV-19/Netherlands/NoordBrabant_14/2020|EPI_ISL_414454|2020-03-05	Netherlands
hCoV-19/Netherlands/NoordBrabant_15/2020|EPI_ISL_414455|2020-03-06	Netherlands
hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414463|2020-03-04	Netherlands
hCoV-19/Netherlands/NoordBrabant_2/2020|EPI_ISL_414449|2020-03-03	Netherlands
hCoV-19/Netherlands/Utrecht_10/2020|EPI_ISL_414442|2020-03-03	Netherlands
hCoV-19/Netherlands/Overijssel_1/2020|EPI_ISL_414434|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_1/2020|EPI_ISL_414444|2020-03-02	Netherlands
hCoV-19/Netherlands/Utrecht_7/2020|EPI_ISL_414440|2020-03-03	Netherlands
hCoV-19/Netherlands/Utrecht_4/2020|EPI_ISL_414438|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_11/2020|EPI_ISL_414469|2020-03-04	Netherlands
hCov-19/Netherlands/NA/19/2020|EPI_ISL_415475|2020-03-12	Netherlands
hCoV-19/Netherlands/Utrecht_1/2020|EPI_ISL_414435|2020-03-03	Netherlands
hCov-19/Netherlands/NA/15/2020|EPI_ISL_415471|2020-03-11	Netherlands
hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03	Netherlands
hCoV-19/Netherlands/Utrecht_2/2020|EPI_ISL_414436|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_6/2020|EPI_ISL_414466|2020-03-04	Netherlands
hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02	Netherlands
hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414464|2020-03-04	Netherlands
hCov-19/Netherlands/NA/25/2020|EPI_ISL_415482|2020-03-09	Netherlands
hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04	Netherlands
hCov-19/Netherlands/NA/9/2020|EPI_ISL_415498|2020-03-09	Netherlands
hCoV-19/Netherlands/NoordBrabant_3/2020|EPI_ISL_414429|2020-03-02	Netherlands
hCov-19/Netherlands/NA/26/2020|EPI_ISL_415483|2020-03-09	Netherlands
hCov-19/Netherlands/NA/11/2020|EPI_ISL_415467|2020-03-10	Netherlands
hCoV-19/Netherlands/ZuidHolland/26/2020|EPI_ISL_415530|2020-03-09	Netherlands
hCov-19/Netherlands/NoordBrabant/55/2020|EPI_ISL_415511|2020-03-09	Netherlands
hCov-19/Netherlands/NA/12/2020|EPI_ISL_415468|2020-03-10	Netherlands
hCov-19/Netherlands/NA/8/2020|EPI_ISL_415497|2020-03-09	Netherlands
hCoV-19/Netherlands/ZuidHolland/28/2020|EPI_ISL_415532|2020-03-09	Netherlands
hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28	Netherlands
hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28	Netherlands
hCoV-19/NetherlandsL/Houten_1363498/2020|EPI_ISL_413575|2020-02-29	NetherlandsL
hCoV-19/Netherlands/ZuidHolland/30/2020|EPI_ISL_415534|2020-03-11	Netherlands
hCov-19/Netherlands/NA/23/2020|EPI_ISL_415480|2020-03-09	Netherlands
hCoV-19/Netherlands/ZuidHolland_9/2020|EPI_ISL_414445|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_5/2020|EPI_ISL_414465|2020-03-04	Netherlands
hCoV-19/Netherlands/Utrecht_16/2020|EPI_ISL_414555|2020-03-08	Netherlands
hCoV-19/Netherlands/Utrecht/17/2020|EPI_ISL_415526|2020-03-10	Netherlands
hCov-19/Netherlands/Gelderland/1/2020|EPI_ISL_415461|2020-03-10	Netherlands
hCoV-19/Netherlands/ZuidHolland/27/2020|EPI_ISL_415531|2020-03-09	Netherlands
hCoV-19/Netherlands/Limburg/7/2020|EPI_ISL_415464|2020	Netherlands
hCov-19/Netherlands/NA/6/2020|EPI_ISL_415495|2020-03-10	Netherlands
hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03	Netherlands
hCoV-19/Netherlands/NoordBrabant_37/2020|EPI_ISL_414546|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_25/2020|EPI_ISL_414534|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_20/2020|EPI_ISL_414529|2020-03-04	Netherlands
hCoV-19/Netherlands/NoordBrabant_23/2020|EPI_ISL_414532|2020-03-05	Netherlands
hCoV-19/Netherlands/NoordBrabant_22/2020|EPI_ISL_414531|2020-03-04	Netherlands
hCoV-19/Netherlands/Utrecht/18/2020|EPI_ISL_415527|2020-03-12	Netherlands
hCov-19/Netherlands/NA/34/2020|EPI_ISL_415491|2020-03-07	Netherlands
hCov-19/Netherlands/NA/27/2020|EPI_ISL_415484|2020-03-13	Netherlands
hCoV-19/Netherlands/NoordBrabant_6/2020|EPI_ISL_414451|2020-03-06	Netherlands
hCov-19/Netherlands/NA/14/2020|EPI_ISL_415470|2020-03-10	Netherlands
hCoV-19/Netherlands/ZuidHolland_8/2020|EPI_ISL_414468|2020-03-06	Netherlands
hCov-19/Netherlands/NoordBrabant/56/2020|EPI_ISL_415512|2020-03-09	Netherlands
hCov-19/Netherlands/NA/35/2020|EPI_ISL_415492|2020-03-10	Netherlands
hCov-19/Netherlands/NA/29/2020|EPI_ISL_415486|2020-03-13	Netherlands
hCoV-19/Netherlands/NoordBrabant_5/2020|EPI_ISL_414430|2020-03-05	Netherlands
hCov-19/Netherlands/NA/21/2020|EPI_ISL_415478|2020-03-08	Netherlands
hCoV-19/Netherlands/ZuidHolland_24/2020|EPI_ISL_414566|2020-03-06	Netherlands
hCoV-19/Netherlands/ZuidHolland_22/2020|EPI_ISL_414564|2020-03-08	Netherlands
hCoV-19/Netherlands/Utrecht_13/2020|EPI_ISL_414552|2020-03-07	Netherlands
hCoV-19/Netherlands/ZuidHolland_14/2020|EPI_ISL_414471|2020-03-05	Netherlands
hCoV-19/Netherlands/NoordBrabant_26/2020|EPI_ISL_414535|2020-03-06	Netherlands
hCoV-19/Netherlands/Utrecht_15/2020|EPI_ISL_414554|2020-03-08	Netherlands
hCoV-19/Netherlands/ZuidHolland_2/2020|EPI_ISL_414556|2020-03-06	Netherlands
hCoV-19/Netherlands/ZuidHolland_23/2020|EPI_ISL_414565|2020-03-09	Netherlands
hCoV-19/Netherlands/ZuidHolland_20/2020|EPI_ISL_414562|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_19/2020|EPI_ISL_414561|2020-03-05	Netherlands
hCoV-19/Netherlands/ZuidHolland_15/2020|EPI_ISL_414557|2020-03-08	Netherlands
hCoV-19/Netherlands/NoordBrabant_36/2020|EPI_ISL_414545|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_18/2020|EPI_ISL_414560|2020-03-03	Netherlands
hCoV-19/Netherlands/NoordHolland_2/2020|EPI_ISL_414549|2020-03-03	Netherlands
hCoV-19/Netherlands/ZuidHolland_17/2020|EPI_ISL_414559|2020-03-07	Netherlands
hCoV-19/Netherlands/NoordBrabant_21/2020|EPI_ISL_414530|2020-03-04	Netherlands
hCoV-19/Netherlands/Utrecht_1363628/2020|EPI_ISL_413589|2020-03-01	Netherlands
hCoV-19/Netherlands/Utrecht_6/2020|EPI_ISL_414461|2020-03-04	Netherlands
hCoV-19/Netherlands/Utrecht_1363564/2020|EPI_ISL_413588|2020-03-01	Netherlands
hCoV-19/Netherlands/ZuidHolland_21/2020|EPI_ISL_414563|2020-03-03	Netherlands
hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414551|2020-03-07	Netherlands
hCoV-19/Netherlands/NoordBrabant_28/2020|EPI_ISL_414537|2020-03-08	Netherlands
hCoV-19/Netherlands/NoordBrabant_38/2020|EPI_ISL_414547|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_24/2020|EPI_ISL_414533|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_27/2020|EPI_ISL_414536|2020-03-08	Netherlands
hCoV-19/Netherlands/NoordBrabant_35/2020|EPI_ISL_414544|2020-03-09	Netherlands
hCoV-19/Netherlands/NoordBrabant_33/2020|EPI_ISL_414542|2020-03	Netherlands
hCoV-19/Netherlands/NoordBrabant_29/2020|EPI_ISL_414538|2020-03-08	Netherlands
hCoV-19/Netherlands/NoordBrabant_30/2020|EPI_ISL_414539|2020-03-08	Netherlands
hCoV-19/Netherlands/NoordBrabant_32/2020|EPI_ISL_414541|2020-03-08	Netherlands
hCoV-19/Netherlands/Overijssel_2/2020|EPI_ISL_414550|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_34/2020|EPI_ISL_414543|2020-03	Netherlands
hCoV-19/Netherlands/Utrecht_14/2020|EPI_ISL_414553|2020-03-09	Netherlands
hCoV-19/Netherlands/Utrecht/19/2020|EPI_ISL_415528|2020-03-12	Netherlands
hCov-19/Netherlands/NoordBrabant/68/2020|EPI_ISL_415524|2020-03-12	Netherlands
hCov-19/Netherlands/NoordBrabant/57/2020|EPI_ISL_415513|2020-03-11	Netherlands
hCov-19/Netherlands/NoordBrabant/44/2020|EPI_ISL_415501|2020-03-11	Netherlands
hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020	Netherlands
hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01	Netherlands
hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29	Netherlands
hCoV-19/Netherlands/Tilburg_/2020|EPI_ISL_413585|2020	Netherlands
hCoV-19/Netherlands/NoordBrabant_19/2020|EPI_ISL_414459|2020-03-06	Netherlands
hCoV-19/Netherlands/NoordBrabant_18/2020|EPI_ISL_414458|2020-03-05	Netherlands
hCov-19/Netherlands/NoordBrabant/65/2020|EPI_ISL_415521|2020	Netherlands
hCov-19/Netherlands/NoordBrabant/63/2020|EPI_ISL_415519|2020	Netherlands
hCov-19/Netherlands/NoordBrabant/61/2020|EPI_ISL_415517|2020	Netherlands
hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02	Netherlands
hCoV-19/Netherlands/NoordBrabant_11/2020|EPI_ISL_414432|2020-03-02	Netherlands
hCov-19/Netherlands/NoordBrabant/51/2020|EPI_ISL_415507|2020	Netherlands
hCov-19/Netherlands/NA/32/2020|EPI_ISL_415489|2020-03-13	Netherlands
hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01	Netherlands
hCoV-19/Netherlands/Naarden_1364774/2020|EPI_ISL_413577|2020-03-02	Netherlands
hCoV-19/Netherlands/Rotterdam_1364040/2020|EPI_ISL_413583|2020-03-02	Netherlands
hCov-19/Netherlands/NoordBrabant/48/2020|EPI_ISL_415505|2020-03-11	Netherlands
hCoV-19/Netherlands/NoordBrabant_10/2020|EPI_ISL_414431|2020-03-02	Netherlands
hCoV-19/Netherlands/Oisterwijk_1364072/2020|EPI_ISL_413580|2020-03-02	Netherlands
hCoV-19/Netherlands/Utrecht_1364066/2020|EPI_ISL_413590|2020-03-02	Netherlands
hCoV-19/Netherlands/Rotterdam_1363790/2020|EPI_ISL_413582|2020-03-01	Netherlands
hCoV-19/Netherlands/Utrecht_12/2020|EPI_ISL_414462|2020-03-04	Netherlands
hCoV-19/Netherlands/Oss_1363500/2020|EPI_ISL_413581|2020-02-29	Netherlands
hCov-19/Netherlands/NA/22/2020|EPI_ISL_415479|2020-03-08	Netherlands
hCov-19/Netherlands/NoordBrabant/53/2020|EPI_ISL_415509|2020	Netherlands
hCov-19/Netherlands/NoordBrabant/42/2020|EPI_ISL_415500|2020-03-10	Netherlands
hCoV-19/Netherlands/NoordBrabant_12/2020|EPI_ISL_414452|2020-03-06	Netherlands
hCov-19/Netherlands/NoordBrabant/66/2020|EPI_ISL_415522|2020	Netherlands
hCov-19/Netherlands/NoordBrabant/52/2020|EPI_ISL_415508|2020-03-09	Netherlands
hCov-19/Netherlands/NoordBrabant/49/2020|EPI_ISL_415506|2020-03-11	Netherlands
hCov-19/Netherlands/NoordBrabant/60/2020|EPI_ISL_415516|2020-03-11	Netherlands
hCoV-19/Netherlands/Nieuwendijk_1363582/2020|EPI_ISL_413578|2020-03-01	Netherlands
hCov-19/Netherlands/NoordBrabant/54/2020|EPI_ISL_415510|2020-03-09	Netherlands
hCoV-19/Netherlands/ZuidHolland_7/2020|EPI_ISL_414467|2020-03-05	Netherlands
hCov-19/Netherlands/NA/5/2020|EPI_ISL_415494|2020	Netherlands
hCov-19/Netherlands/NA/4/2020|EPI_ISL_415493|2020	Netherlands
hCoV-19/USA/WA-UW22/2020|EPI_ISL_414591|2020-03-06	USA
hCoV-19/Australia/NSW02/2020|EPI_ISL_408976|2020-01-22	Australia
hCoV-19/Germany/Baden-Wuerttemberg-1/2020|EPI_ISL_412912|2020-02-25	Germany
hCoV-19/Switzerland/BL0902/2020|EPI_ISL_414021|2020-02-27	Switzerland
hCoV-19/Chile/Santiago-2/2020|EPI_ISL_414580|2020-03-05	Chile
hCoV-19/Switzerland/1000477797/2020|EPI_ISL_413023|2020-02-29	Switzerland
hCoV-19/Nigeria/Lagos01/2020|EPI_ISL_413550|2020-02-27	Nigeria
hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20	Italy
hCoV-19/France/GE1973/2020|EPI_ISL_414631|2020-03-04	France
hCoV-19/England/20102000306/2020|EPI_ISL_415146|2020-03-01	England
hCoV-19/USA/CA-PC101P/2020|EPI_ISL_414648|2020-03-11	USA
hCoV-19/Portugal/CV63/2020|EPI_ISL_413648|2020-03-01	Portugal
hCoV-19/Scotland/EDB004/2020|EPI_ISL_415629|2020-03-04	Scotland
hCoV-19/Scotland/CVR03/2020|EPI_ISL_414025|2020-03-01	Scotland
hCoV-19/Switzerland/GE062072020|EPI_ISL_415706|2020-03-06	Switzerland
hCoV-19/Scotland/CVR05/2020|EPI_ISL_414027|2020-03-04	Scotland
hCoV-19/England/200990660/2020|EPI_ISL_414523|2020-02-27	England
hCoV-19/England/201040141/2020|EPI_ISL_414526|2020-03-03	England
hCoV-19/Scotland/EDB011/2020|EPI_ISL_415637|2020-03-04	Scotland
hCoV-19/England/201040081/2020|EPI_ISL_414525|2020-03-02	England
hCoV-19/England/200991076/2020|EPI_ISL_414524|2020-03-01	England
hCoV-19/England/20100004706/2020|EPI_ISL_415133|2020-02-29	England
hCoV-19/England/20100004806/2020|EPI_ISL_415134|2020-02-29	England
hCoV-19/France/HF1995/2020|EPI_ISL_414638|2020-03-04	France
hCoV-19/France/HF1684/2020|EPI_ISL_414626|2020-02-29	France
hCoV-19/France/IDF1980/2020|EPI_ISL_414633|2020-03-04	France
hCoV-19/France/PL1643/2020|EPI_ISL_414625|2020-02-26	France
hCoV-19/USA/UPHL-05/2020|EPI_ISL_415543|2020-03-13	USA
hCoV-19/USA/UPHL-06/2020|EPI_ISL_415544|2020-03-13	USA
hCoV-19/France/N1620/2020|EPI_ISL_414624|2020-02-26	France
hCoV-19/England/20100005406/2020|EPI_ISL_415135|2020-02-28	England
hCoV-19/England/20100121007/2020|EPI_ISL_415141|2020-02-29	England
hCoV-19/England/20100121006/2020|EPI_ISL_415140|2020-02-29	England
hCoV-19/France/HF1871/2020|EPI_ISL_414630|2020-03-03	France
hCoV-19/France/HF1988/2020|EPI_ISL_414635|2020-03-04	France
hCoV-19/England/20099038206/2020|EPI_ISL_415129|2020-02-29	England
hCoV-19/England/20102000206/2020|EPI_ISL_415145|2020-03-01	England
hCoV-19/England/20100024006/2020|EPI_ISL_415138|2020-03-02	England
hCoV-19/France/HF1993/2020|EPI_ISL_414637|2020-03-04	France
hCoV-19/Congo/KN-13/2020|EPI_ISL_414647|2020-03-09	Congo
hCoV-19/Switzerland/1000477796/2020|EPI_ISL_413022|2020-02-29	Switzerland
hCoV-19/Finland/FIN-508/2020|EPI_ISL_414643|2020-03-07	Finland
hCoV-19/Brazil/SPBR-13/2020|EPI_ISL_416035|2020-03-05	Brazil
hCoV-19/Brazil/SPBR-09/2020|EPI_ISL_416031|2020-03-04	Brazil
hCoV-19/Brazil/SPBR-08/2020|EPI_ISL_416029|2020-03-04	Brazil
hCoV-19/Brazil/SPBR-07/2020|EPI_ISL_416028|2020-03-03	Brazil
hCoV-19/Finland/FIN03032020C/2020|EPI_ISL_413604|2020-03-03	Finland
hCoV-19/Finland/FIN-313/2020|EPI_ISL_414641|2020-03-05	Finland
hCoV-19/Finland/FIN-266/2020|EPI_ISL_414646|2020-03-04	Finland
hCoV-19/Finland/FIN-114/2020|EPI_ISL_414640|2020-03-01	Finland
hCoV-19/Finland/FIN-455/2020|EPI_ISL_414642|2020-03-08	Finland
hCoV-19/France/HF2174/2020|EPI_ISL_415654|2020-03-09	France
hCoV-19/France/HF2174/2020|EPI_ISL_415697|2020-03-09	France
hCoV-19/France/IDF2075/2020|EPI_ISL_415650|2020-03-02	France
hCoV-19/France/IDF2075/2020|EPI_ISL_415693|2020-03-02	France
hCoV-19/France/HF2039/2020|EPI_ISL_415649|2020-03-05	France
hCoV-19/France/HF2039/2020|EPI_ISL_415692|2020-03-05	France
hCoV-19/France/BFC2147/2020|EPI_ISL_415652|2020-03-05	France
hCoV-19/France/BFC2147/2020|EPI_ISL_415695|2020-03-05	France
hCoV-19/France/BFC2094/2020|EPI_ISL_415651|2020-03-05	France
hCoV-19/France/BFC2094/2020|EPI_ISL_415694|2020-03-05	France
hCoV-19/France/GE1977/2020|EPI_ISL_414632|2020-03-04	France
hCoV-19/Portugal/CV62/2020|EPI_ISL_413647|2020-03-01	Portugal
hCoV-19/Germany/NRW-011/2020|EPI_ISL_414507|2020-03-03	Germany
hCoV-19/Scotland/EDB005/2020|EPI_ISL_415632|2020-03-07	Scotland
hCoV-19/Scotland/EDB008/2020|EPI_ISL_415635|2020-03-09	Scotland
hCoV-19/England/200990723/2020|EPI_ISL_414012|2020-02-27	England
hCoV-19/Scotland/EDB009/2020|EPI_ISL_415636|2020-03-06	Scotland
hCoV-19/Scotland/EDB006/2020|EPI_ISL_415633|2020-03-09	Scotland
hCoV-19/Scotland/CVR01/2020|EPI_ISL_413221|2020-03-02	Scotland
hCoV-19/Scotland/EDB007/2020|EPI_ISL_415634|2020-03-06	Scotland
hCoV-19/Switzerland/GE3895/2020|EPI_ISL_413997|2020-02-26	Switzerland
hCoV-19/Switzerland/BE6651/2020|EPI_ISL_415456|2020-02-29	Switzerland
hCoV-19/Switzerland/BS0914/2020|EPI_ISL_415701|2020-03-02	Switzerland
hCoV-19/Switzerland/GR2988/2020|EPI_ISL_415698|2020-02-27	Switzerland
hCoV-19/Switzerland/GR3043/2020|EPI_ISL_415699|2020-02-27	Switzerland
hCoV-19/Switzerland/VD5615/2020|EPI_ISL_414023|2020-03-01	Switzerland
hCoV-19/Switzerland/VD0503/2020|EPI_ISL_415459|2020-02-29	Switzerland
hCoV-19/Switzerland/GE0199/2020|EPI_ISL_415455|2020-02-28	Switzerland
hCoV-19/Switzerland/GE8102/2020|EPI_ISL_415458|2020-03-01	Switzerland
hCoV-19/Switzerland/GE4984/2020|EPI_ISL_415708|2020-03-07	Switzerland
hCoV-19/Switzerland/BE2536/2020|EPI_ISL_415704|2020-03-04	Switzerland
hCoV-19/Switzerland/GE6679/2020|EPI_ISL_415707|2020-03-08	Switzerland
hCoV-19/Switzerland/GE4135/2020|EPI_ISL_415705|2020-03-06	Switzerland
hCoV-19/Switzerland/AG7120/2020|EPI_ISL_415457|2020-02-29	Switzerland
hCoV-19/Switzerland/GE1422/2020|EPI_ISL_415454|2020-02-28	Switzerland
hCoV-19/Switzerland/TI2045/2020|EPI_ISL_415703|2020-03-01	Switzerland
hCoV-19/USA/WA-UW73/2020|EPI_ISL_415601|2020-03-10	USA
hCoV-19/Spain/Valencia1/2020|EPI_ISL_414495|2020-03-08	Spain
hCoV-19/Switzerland/SZ1417/2020|EPI_ISL_415702|2020-03-02	Switzerland
hCoV-19/Scotland/EDB003/2020|EPI_ISL_415640|2020-03-08	Scotland
hCoV-19/Scotland/EDB013/2020|EPI_ISL_415639|2020-03-10	Scotland
hCoV-19/Switzerland/1000477806/2020|EPI_ISL_413024|2020-02-29	Switzerland
hCoV-19/Brazil/SPBR-12/2020|EPI_ISL_416034|2020-03-04	Brazil
hCoV-19/Taiwan/NTU03/2020|EPI_ISL_413592|2020-03-02	Taiwan
hCoV-19/Switzerland/GE1402/2020|EPI_ISL_415700|2020-02-28	Switzerland
hCoV-19/Switzerland/1000477757/2020|EPI_ISL_413021|2020-02-29	Switzerland
hCoV-19/England/20100022706/2020|EPI_ISL_415136|2020-02-29	England
hCoV-19/Finland/FIN03032020A/2020|EPI_ISL_413602|2020-03-03	Finland
hCoV-19/France/HF1870/2020|EPI_ISL_414629|2020-03-03	France
hCoV-19/Switzerland/AG0361/2020|EPI_ISL_413999|2020-02-27	Switzerland
hCoV-19/Switzerland/GE5373/2020|EPI_ISL_414020|2020-02-27	Switzerland
hCoV-19/Switzerland/GE3121/2020|EPI_ISL_414019|2020-02-27	Switzerland
hCoV-19/Switzerland/TI9486/2020|EPI_ISL_413996|2020-02-24	Switzerland
hCoV-19/Switzerland/GE9586/2020|EPI_ISL_414022|2020-02-27	Switzerland
hCoV-19/USA/WA-UW25/2020|EPI_ISL_414594|2020-03-05	USA
hCoV-19/France/N1620/2020|EPI_ISL_414601|2020-02-27	France
hCoV-19/Brazil/SPBR-01/2020|EPI_ISL_412964|2020-02-25	Brazil
hCoV-19/CzechRepublic/951/2020|EPI_ISL_414477|2020-03-01	CzechRepublic
hCoV-19/Georgia/Tb-477/2020|EPI_ISL_415642|2020-03-10	Georgia
hCoV-19/France/HF1795/2020|EPI_ISL_414627|2020-03-02	France
hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03	Italy
hCoV-19/Belgium/VLM-03011/2020|EPI_ISL_415153|2020-03-03	Belgium
hCoV-19/Belgium/BM-03012/2020|EPI_ISL_415154|2020-03-01	Belgium
hCoV-19/Belgium/VAG-03013/2020|EPI_ISL_415155|2020-03-01	Belgium
hCoV-19/Belgium/BC-03016/2020|EPI_ISL_415157|2020-03-01	Belgium
hCoV-19/Belgium/SH-03014/2020|EPI_ISL_415156|2020-03-01	Belgium
hCoV-19/Belgium/QKJ-03015/2020|EPI_ISL_415158|2020-03-01	Belgium
hCoV-19/Belgium/BA-02291/2020|EPI_ISL_415159|2020-02-29	Belgium
hCoV-19/China/IQTC02/2020|EPI_ISL_412967|2020-01-29	China
hCoV-19/Guangdong/SZ-N59-P0049/2020|EPI_ISL_413872|2020-02-28	Guangdong
hCoV-19/Singapore/11/2020|EPI_ISL_410719|2020-02-02	Singapore
hCoV-19/Shandong/LY007/2020|EPI_ISL_414940|2020-01-25	Shandong
hCoV-19/Shandong/LY005/2020|EPI_ISL_414938|2020-01-24	Shandong
hCoV-19/England/01/2020|EPI_ISL_407071|2020-01-29	England
hCoV-19/England/02/2020|EPI_ISL_407073|2020-01-29	England
hCoV-19/Guangdong/2020XN4291-P0038/2020|EPI_ISL_413889|2020-01-30	Guangdong
hCoV-19/Guangdong/FS-S30-P0052/2020|EPI_ISL_413892|2020-02-28	Guangdong
hCoV-19/Chile/Talca-1/2020|EPI_ISL_414577|2020-03-02	Chile
hCoV-19/Chile/Talca-2/2020|EPI_ISL_414578|2020-03-04	Chile
hCoV-19/Canada/ON-PHL2445/2020|EPI_ISL_413014|2020-01-25	Canada
hCoV-19/France/RA739/2020|EPI_ISL_410486|2020-02-08	France
hCoV-19/Shandong/IVDC-SD-001/2020|EPI_ISL_408482|2020-01-19	Shandong
hCoV-19/Sichuan/IVDC-SC-001/2020|EPI_ISL_408484|2020-01-15	Sichuan
hCoV-19/Jiangsu/IVDC-JS-001/2020|EPI_ISL_408488|2020-01-19	Jiangsu
hCoV-19/Jiangsu/JS02/2020|EPI_ISL_411952|2020-01-24	Jiangsu
hCoV-19/Wuhan/HBCDC-HB-05/2020|EPI_ISL_412981|2020-01-18	Wuhan
hCoV-19/Australia/QLD09/2020|EPI_ISL_414414|2020-02-29	Australia
hCoV-19/Taiwan/CGMH-CGU-03/2020|EPI_ISL_415741|2020-02-26	Taiwan
hCoV-19/England/20100023206/2020|EPI_ISL_415137|2020-03-02	England
hCoV-19/Germany/BavPat2/2020|EPI_ISL_414520|2020-03-02	Germany
hCoV-19/England/20102000906/2020|EPI_ISL_415148|2020-03-03	England
hCoV-19/England/200690756/2020|EPI_ISL_414044|2020-02-08	England
